CIEL ID,Concept UUID,Reason,Existing Spanish names,Spanish names in 2024
170629,51d02f11-8041-4956-8419-6c677856c6e2,no unique Spanish preferred candidate,0,0
170628,e0577f19-01ee-4290-9bc8-e1e11d4f32f0,no unique Spanish preferred candidate,0,0
170627,156f0f08-41ef-444a-8044-252a8fab317c,no unique Spanish preferred candidate,0,0
170626,77cbfe87-4e4f-4747-8a8e-e0aff17f642f,no unique Spanish preferred candidate,0,0
170625,6c3570ef-770d-4ccf-ad6e-2e702d47307e,no unique Spanish preferred candidate,0,0
170624,f79a4f8a-10b3-4db9-8aea-72fe4b9a9390,no unique Spanish preferred candidate,0,0
170623,c73f2f78-a931-4d99-9775-3a965de9a164,no unique Spanish preferred candidate,0,0
170622,8d502675-0323-4b21-9dc1-1ca1e4c35cd3,no unique Spanish preferred candidate,0,0
170621,259a38f3-1db0-4cab-b04b-9c8947345994,no unique Spanish preferred candidate,0,0
170620,4025403b-dd35-45f0-90b1-7c8aec6218cf,no unique Spanish preferred candidate,0,0
170619,fe7604e4-f939-44c6-91a9-a42fc5b83705,no unique Spanish preferred candidate,0,0
170618,7112a9de-7d8b-4d20-a617-089d022121da,no unique Spanish preferred candidate,0,0
170617,6969d5f5-a9ca-4626-8c48-41cc113896a4,no unique Spanish preferred candidate,0,0
170616,2c70b242-c092-459e-94f8-710011a7379b,no unique Spanish preferred candidate,0,0
170615,34e533f1-26f5-45ed-ba87-c7f69e4fce19,no unique Spanish preferred candidate,0,0
170614,dbe550b3-637e-48ff-b951-df2d2c697d4c,no unique Spanish preferred candidate,0,0
170613,48a7d34f-2983-4872-8290-ff0a31c55ffe,no unique Spanish preferred candidate,0,0
170612,6c8b7c02-832b-4c24-9333-02f7818d05bf,no unique Spanish preferred candidate,0,0
170611,162b5ea8-ee40-49af-917f-6ef73008b255,no unique Spanish preferred candidate,0,0
170610,8b446f56-8105-493e-8d6f-bc6935be2898,no unique Spanish preferred candidate,0,0
170609,0940c893-3f36-47b1-9e4e-57f797e83ba0,no unique Spanish preferred candidate,0,0
170608,21ae617b-b308-4ebd-8821-3c27d3497663,no unique Spanish preferred candidate,0,0
170607,7c6b1c96-cf8a-44fb-afaa-0b02c42a22ef,no unique Spanish preferred candidate,0,0
170606,759c13cd-7470-4923-bd8e-e8f832089da3,no unique Spanish preferred candidate,0,0
170605,eaeb42cd-e656-46db-8cac-84bca6ca9a6f,no unique Spanish preferred candidate,0,0
170604,b4313563-ba44-472d-915b-dc1e41daa22a,no unique Spanish preferred candidate,0,0
170603,1188d613-77f4-4823-8e85-fbabf68384f4,no unique Spanish preferred candidate,0,0
170602,cecfc0c1-68c4-4b01-83ba-982817570693,no unique Spanish preferred candidate,0,0
170601,4205ecda-8521-4fc8-accd-efa4a3c4ef3e,no unique Spanish preferred candidate,0,0
170600,25bd2d25-7cfd-4381-a83a-ac05297a0621,no unique Spanish preferred candidate,0,0
170599,ca431935-f88d-4b3e-bd31-ca054f62583b,no unique Spanish preferred candidate,0,0
170598,dd44c60b-44f7-4bd5-ad67-1668edc46c0e,no unique Spanish preferred candidate,0,0
170597,4cbbdc02-e1d0-476d-979f-08b0dd7b58aa,no unique Spanish preferred candidate,0,0
170596,97685d12-d633-410a-ac83-7a3e3026573d,no unique Spanish preferred candidate,0,0
170595,06456ccf-3108-45e8-bfd7-ac559ccad1b0,no unique Spanish preferred candidate,0,0
170594,0e712644-5cd1-46c0-82f4-8f488308dfa7,no unique Spanish preferred candidate,0,0
170593,686b9898-a69f-4176-bfad-01df83fd8b41,no unique Spanish preferred candidate,0,0
170592,d9d8ffc8-5c45-47b9-b30a-d20c0aaa6086,no unique Spanish preferred candidate,0,0
170591,82cb50f3-7c13-4b05-b6bf-d41406bc1ce5,no unique Spanish preferred candidate,0,0
170590,3b46750d-50ac-4bef-a48f-27dda7fbdd85,no unique Spanish preferred candidate,0,0
170589,f20cb578-b3d0-483d-b347-e1a040afda6d,no unique Spanish preferred candidate,0,0
170588,cd0e2bc9-91df-4af6-b138-65b1c5c00558,no unique Spanish preferred candidate,0,0
170587,ed779359-c5c1-48ff-aa56-3b95cc51b9c5,no unique Spanish preferred candidate,0,0
170586,e38b8140-48a6-4459-8852-494ab9dfbe53,no unique Spanish preferred candidate,0,0
170585,2e54da7a-1e37-4f68-9a2a-f3685ff6e3e2,no unique Spanish preferred candidate,0,0
170584,cf49ed8f-9f7c-4374-8801-c3f739d3dd2f,no unique Spanish preferred candidate,0,0
170583,51547a41-880f-42c8-bc23-7dfda9614f8b,no unique Spanish preferred candidate,0,0
170582,904a07a5-a324-4a86-b0de-67384360a758,no unique Spanish preferred candidate,0,0
170581,dafd6d73-8d32-46f6-b5e6-14d12add6cd5,no unique Spanish preferred candidate,0,0
170580,ef45073d-b91b-4cf9-b938-8aa581f5d4a6,no unique Spanish preferred candidate,0,0
170579,4af8ef50-d18c-42a0-825b-3553854b8dde,no unique Spanish preferred candidate,0,0
170578,bd71d411-c6e4-4cc5-9c5d-a7fe6a7c05ca,no unique Spanish preferred candidate,0,0
170577,3e94ff85-92b4-47a5-9207-15ee9a27b2a2,no unique Spanish preferred candidate,0,0
170576,c4c64cf3-8ad9-4ed3-8919-40c945fd3b52,no unique Spanish preferred candidate,0,0
170575,1862dc76-562a-48d4-865f-ba592f161cb5,no unique Spanish preferred candidate,0,0
170574,3f2b2f01-8021-4b0f-902d-6ef3241c58c7,no unique Spanish preferred candidate,0,0
170573,caa3f476-f960-4e32-bfa8-fa677f0834f4,no unique Spanish preferred candidate,0,0
170572,3220749c-7fac-45e9-8506-5ab232459834,no unique Spanish preferred candidate,0,0
170571,8490c031-367f-41fd-b2c5-f99a792e12e4,no unique Spanish preferred candidate,0,0
170570,38047ed6-416a-472f-9a89-2b341b61eabd,no unique Spanish preferred candidate,0,0
170569,27c2366d-fdfd-40ca-ae04-3d89fe45773e,no unique Spanish preferred candidate,0,0
170568,c92eeb46-c9f8-4578-83fd-2d6911088901,no unique Spanish preferred candidate,0,0
170567,a904ee54-1ac5-4dfb-bbab-6d23f52f401e,no unique Spanish preferred candidate,0,0
170566,2fe4105f-c433-4878-b637-3b5e4f23fec6,no unique Spanish preferred candidate,0,0
170565,19573ba4-971e-47b3-9e6c-de0e11076085,no unique Spanish preferred candidate,0,0
170564,5b89ed7a-9320-4ced-84c4-be462e9950c6,no unique Spanish preferred candidate,0,0
170563,7f43fa66-b340-4ba8-a8db-e695fb48ddd4,no unique Spanish preferred candidate,0,0
170562,dc547bd8-5675-4ce5-8b1f-a1211064fdb5,no unique Spanish preferred candidate,0,0
170561,e48cbb0e-3b3b-4817-af0f-14f163d64efe,no unique Spanish preferred candidate,0,0
170560,a71bc919-30dd-4499-9326-5a1b7465a373,no unique Spanish preferred candidate,0,0
170559,939843c3-daca-4efd-a945-79f35532197c,no unique Spanish preferred candidate,0,0
170558,d09d21a7-dcce-40f6-89d1-97381cf5010c,no unique Spanish preferred candidate,0,0
170557,40bac2f2-b706-4d63-a808-481bc857f377,no unique Spanish preferred candidate,0,0
170556,f31812b4-6596-431b-a6a8-279dffa04a5a,no unique Spanish preferred candidate,0,0
170555,cc45f181-1c68-4117-b50b-4886e1aa7dbc,no unique Spanish preferred candidate,0,0
170554,76dc64db-f1ec-44da-b163-d4b12fa2a850,no unique Spanish preferred candidate,0,0
170553,d9fa52da-2de3-4669-9840-ec8385e289c0,no unique Spanish preferred candidate,0,0
170552,d15941e3-b0e1-4047-927e-23489c008163,no unique Spanish preferred candidate,0,0
170551,f0ee1272-16a8-4c67-8acc-90657001e4a7,no unique Spanish preferred candidate,0,0
170550,c77f2571-bcd9-4073-84d4-dc7826c0507a,no unique Spanish preferred candidate,0,0
170549,2ceee12f-868a-4edc-b688-9cb90efb3bbe,no unique Spanish preferred candidate,0,0
170548,66e5599c-7424-4252-b357-6949b0a50459,no unique Spanish preferred candidate,0,0
170547,7c189ca8-16dd-4d37-a2c6-6669bc1c363b,no unique Spanish preferred candidate,0,0
170546,a2cfbbfa-423b-4e84-90d9-0d75e887823e,no unique Spanish preferred candidate,0,0
170545,d790a0a7-d2b3-4708-a3a1-bdc65c9b68b9,no unique Spanish preferred candidate,0,0
170544,ce855ed4-3ac1-483c-aae6-6c3d231e22df,no unique Spanish preferred candidate,0,0
170543,5b7b0de6-9a25-4353-a163-c61eb7d5e06b,no unique Spanish preferred candidate,0,0
170542,f1addf0e-f143-4707-8380-e3990c8fa66f,no unique Spanish preferred candidate,0,0
170541,5f7514f1-72c8-4c61-9063-244a6b277304,no unique Spanish preferred candidate,0,0
170540,ba251e12-07aa-4def-b714-55095e76dd78,no unique Spanish preferred candidate,0,0
170539,3ffca27c-7111-42ec-9b16-b6cf05410059,no unique Spanish preferred candidate,0,0
170538,e9f23034-ce91-4d93-805e-0a9e95c6fad1,no unique Spanish preferred candidate,0,0
170537,409e9df3-f073-40e0-9b1f-0355a2a28a99,no unique Spanish preferred candidate,0,0
170536,b2eb3cfd-6970-4a0f-be47-5b1761c654ca,no unique Spanish preferred candidate,0,0
170535,2c468898-09fd-4b56-a3de-22477cb71cac,no unique Spanish preferred candidate,0,0
170534,49b805a0-d177-4243-9206-72fcedeeed64,no unique Spanish preferred candidate,0,0
170533,c033f664-e7f0-4535-8fee-11838aa16968,no unique Spanish preferred candidate,0,0
170532,20935111-ede9-491e-8b1e-2eac207b4521,no unique Spanish preferred candidate,0,0
170531,566eebd8-81e7-4a28-88cf-0f5e72dac365,no unique Spanish preferred candidate,0,0
170530,24ccfcf9-359c-4416-989f-cd509071f7ff,no unique Spanish preferred candidate,0,0
170529,4b588325-596a-4208-88f2-258720a7d137,no unique Spanish preferred candidate,0,0
170528,47e0824e-dfae-4e4c-a665-d1208e5ed16f,no unique Spanish preferred candidate,0,0
170527,36095d0e-b640-40ec-8b0e-938eff642312,no unique Spanish preferred candidate,0,0
170526,de162134-f9eb-4bff-9c5d-ca1ac2ccbcc6,no unique Spanish preferred candidate,0,0
170525,6143f3b5-e250-4891-83d2-b597a8a22f87,no unique Spanish preferred candidate,0,0
170524,4a5a8eec-2355-494d-b47d-4469be96d560,no unique Spanish preferred candidate,0,0
170523,4f2babe2-3695-4c1e-b411-d46145ad49c1,no unique Spanish preferred candidate,0,0
170522,fce9f7f3-590b-4966-ac17-39a95769775a,no unique Spanish preferred candidate,0,0
170521,ffb6aabd-caaa-4de2-86bf-06ea34ed0763,no unique Spanish preferred candidate,0,0
170520,dffdb511-4f57-4632-a8a6-37b415f15fe8,no unique Spanish preferred candidate,0,0
170519,16216c00-e0d7-442a-aa80-a7ec302ceda9,no unique Spanish preferred candidate,0,0
170518,61a41d62-fa2f-4a78-8275-7484d6ff8042,no unique Spanish preferred candidate,0,0
170517,cb95eae9-9df3-421d-a554-df27750316ba,no unique Spanish preferred candidate,0,0
170516,43b715cf-9043-4e61-acd9-8a1c0b9b66b5,no unique Spanish preferred candidate,0,0
170515,1cd22503-12f5-47f1-9a0e-ea22aaa79715,no unique Spanish preferred candidate,0,0
170514,969fc9bc-3b46-4d9f-95d6-06f78b4d9c52,no unique Spanish preferred candidate,0,0
170513,817deb2e-92fe-442f-8df8-52bd9d36ce13,no unique Spanish preferred candidate,0,0
170512,a93a0ef1-5588-4a4e-89bb-db2ad565b915,no unique Spanish preferred candidate,0,0
170511,1f97b2e8-801f-4383-a4ac-21ea6fd79c74,no unique Spanish preferred candidate,0,0
170510,a241d373-2ce9-4e95-81b2-0c9e4a325f75,no unique Spanish preferred candidate,0,0
170509,53899a81-64cc-4269-82b1-80f19f2aa742,no unique Spanish preferred candidate,0,0
170508,2d327474-1597-4b27-9412-959e5396415b,no unique Spanish preferred candidate,0,0
170507,86b2fdc3-b6ce-42a0-9977-a4597d5765dd,no unique Spanish preferred candidate,0,0
170506,a18ab324-2f2f-4e3e-9748-52cd8d4b86f9,no unique Spanish preferred candidate,0,0
170505,4d0bb62e-10f7-41ad-ba21-039203cf33ae,no unique Spanish preferred candidate,0,0
170504,2ee99a2c-9dc2-4062-9ec8-aa6b3bc712f8,no unique Spanish preferred candidate,0,0
170503,bc1258df-87f4-4034-916b-bcbe56bf8b3a,no unique Spanish preferred candidate,0,0
170502,5099e983-d45b-41cc-8c92-d3a7eb4c7aaf,no unique Spanish preferred candidate,0,0
170501,c0dbd15a-10f0-4761-800d-ffcad4fe1544,no unique Spanish preferred candidate,0,0
170500,4c2ce8cc-c88f-495b-9991-fe0282206fb5,no unique Spanish preferred candidate,0,0
170499,a0b05635-385b-4726-8401-525e3fa38011,no unique Spanish preferred candidate,0,0
170498,93708b8f-edcb-48c8-a75f-13b048278341,no unique Spanish preferred candidate,0,0
170497,1451c8c6-8870-47fb-b41a-91a944df3f21,no unique Spanish preferred candidate,0,0
170496,650c78da-910d-4bb0-a884-d92c4db1be1d,no unique Spanish preferred candidate,0,0
170495,eedb5b35-f3d9-47e4-8f81-fc332feb2556,no unique Spanish preferred candidate,0,0
170494,a102c6a0-311c-40a3-b52c-e1f52da25fba,no unique Spanish preferred candidate,0,0
170493,34b2ed54-2036-4d1a-8ec7-1fda476e159b,no unique Spanish preferred candidate,0,0
170492,acfaac4d-ed13-478b-b4fd-969e07eb4431,no unique Spanish preferred candidate,0,0
170491,b38edc1a-72ff-4803-a75c-07b271f672f4,no unique Spanish preferred candidate,0,0
170490,93f3ac1a-e4e6-409d-968b-a0fc77727635,no unique Spanish preferred candidate,0,0
170489,90752660-d8cd-407a-8e19-fbd5c4a9e6a3,no unique Spanish preferred candidate,0,0
170488,17c796e8-1e20-4c8c-955e-2f860f857038,no unique Spanish preferred candidate,0,0
170487,5f2864ed-dcdc-4b23-8fe4-6b4412942f98,no unique Spanish preferred candidate,0,0
170486,633639e8-d266-46a0-b964-e3e1068f66c8,no unique Spanish preferred candidate,0,0
170485,5823ae6d-3fab-4d21-9c2f-2654d7fd5318,no unique Spanish preferred candidate,0,0
170484,316b1547-0aee-4fea-a2e8-a15972348143,no unique Spanish preferred candidate,0,0
170483,4362341e-001a-41aa-bb07-af1e05fc243e,no unique Spanish preferred candidate,0,0
170482,33c24894-7dc0-4a07-939a-8a246f47e9cb,no unique Spanish preferred candidate,0,0
170481,635e80d5-6740-4114-b82f-012b37408ef0,no unique Spanish preferred candidate,0,0
170480,beb95b04-02fc-4569-8829-1119d1d6531f,no unique Spanish preferred candidate,0,0
170479,6fe78c73-830a-4260-880e-d0b077c5fb99,no unique Spanish preferred candidate,0,0
170478,69662f4d-f706-4a96-9069-a6a605d1dcc6,no unique Spanish preferred candidate,0,0
170477,21a2302c-e19a-45e0-8a34-38a98d1100c9,no unique Spanish preferred candidate,0,0
170476,d77d9d2b-6742-4e52-9130-3b2d26f1494a,no unique Spanish preferred candidate,0,0
170475,2072103a-6582-4705-80cc-48b5bfc93fe9,no unique Spanish preferred candidate,0,0
170474,e83338aa-1d45-4f72-868e-44e6d7310609,no unique Spanish preferred candidate,0,0
170473,865c7cc3-9feb-4a7e-86f4-a55f757df941,no unique Spanish preferred candidate,0,0
170472,72f7a185-3673-4499-a314-9487a715eabc,no unique Spanish preferred candidate,0,0
170471,032cc184-c13c-46a6-9e66-8160e0e8e40a,no unique Spanish preferred candidate,0,0
170470,c326bae5-6df1-483e-9b87-aa1aba68ad0a,no unique Spanish preferred candidate,0,0
170469,ae8a3d36-1290-4c88-9efb-09acb21d1517,no unique Spanish preferred candidate,0,0
170468,3aa9098f-0a08-4b79-8b12-d6043ff516a3,no unique Spanish preferred candidate,0,0
170467,75f46702-981a-4fa6-a949-38a6b60493f6,no unique Spanish preferred candidate,0,0
170466,a136456d-9055-4405-a323-35865a0ecf44,no unique Spanish preferred candidate,0,0
170465,0bcbaab2-04de-4925-b33e-0aa706fb377d,no unique Spanish preferred candidate,0,0
170464,34f1303c-3016-4cc0-9d5f-b3a8a6f4818a,no unique Spanish preferred candidate,0,0
170463,f9f29e0b-6674-4853-ab04-5e3a00182c42,no unique Spanish preferred candidate,0,0
170462,377e95f9-fc5e-4359-9415-49970b0eb2d5,no unique Spanish preferred candidate,0,0
170461,6271be67-673f-4fa4-8d60-5b6458e42455,no unique Spanish preferred candidate,0,0
170460,375ef639-f874-49e3-a777-d7c438ea1346,no unique Spanish preferred candidate,0,0
170459,ad1ccf01-3fed-4097-96f6-0bb31c2433d4,no unique Spanish preferred candidate,0,0
170458,0e25af4c-c153-4bb7-afb4-8fbfd5210517,no unique Spanish preferred candidate,0,0
170457,8810736d-0361-4284-ab27-40cb4824523c,no unique Spanish preferred candidate,0,0
170456,fd131d9b-6fa2-401b-b8dd-ccc0740929d2,no unique Spanish preferred candidate,0,0
170455,df1017bb-cc67-45a9-9a05-4b67c64ab12a,no unique Spanish preferred candidate,0,0
170454,527c1ab0-0c1a-4889-a880-a340dc9d75c3,no unique Spanish preferred candidate,0,0
170453,c53e7df8-94bd-4b21-b78d-bc280d15a093,no unique Spanish preferred candidate,0,0
170452,32c7efe6-4837-4e82-b5c1-ed9a13fcff3c,no unique Spanish preferred candidate,0,0
170451,4c38f0e7-fe19-46d5-875a-239b50bffb42,no unique Spanish preferred candidate,0,0
170450,bb38ee72-03f0-4bfd-a56e-e2dfe8025c73,no unique Spanish preferred candidate,0,0
170449,f121b017-b2db-4edd-bc0f-a90e5648ffd3,no unique Spanish preferred candidate,0,0
170448,dc03c7df-c710-4fc2-9584-0c8dc40e453b,no unique Spanish preferred candidate,0,0
170447,bc1a3438-6ca2-4432-893a-f6061d874688,no unique Spanish preferred candidate,0,0
170446,1492cdad-deae-4a98-8c3b-3db45d120e52,no unique Spanish preferred candidate,0,0
170445,96fd29bb-33c8-4154-901c-4d740a20923a,no unique Spanish preferred candidate,0,0
170444,bf621cd2-34ff-463f-9f14-e38568de844b,no unique Spanish preferred candidate,0,0
170443,dd06bf6c-552e-42d5-bc91-72c43052d9d1,no unique Spanish preferred candidate,0,0
170442,02e2721c-aa10-4999-97bc-9d1507188d79,no unique Spanish preferred candidate,0,0
170441,537e86bb-5836-477a-8a55-1de73bbf621c,no unique Spanish preferred candidate,0,0
170440,3ae4edb7-dbb5-4ad3-9ee3-50481e56998e,no unique Spanish preferred candidate,0,0
170439,6e6158b4-abcb-4bad-8467-718b9c86be60,no unique Spanish preferred candidate,0,0
170438,6aca7912-3209-48c9-ab52-db2d0dc43227,no unique Spanish preferred candidate,0,0
170437,17baa0d8-afd1-4a4c-b88f-7f787046397d,no unique Spanish preferred candidate,0,0
170436,97b5513d-99f9-47d9-9f87-613a4a8b4b8a,no unique Spanish preferred candidate,0,0
170435,d23dd18c-f3ff-49b7-96ed-5ea55c0b2490,no unique Spanish preferred candidate,0,0
170434,fcde3b91-7786-4fa4-820e-18eb3cbdbf9d,no unique Spanish preferred candidate,0,0
170433,60aa6dd9-2406-4a23-88ab-efbf58f877ba,no unique Spanish preferred candidate,0,0
170432,a5f37acd-2e0c-48d0-8372-f257da403bd1,no unique Spanish preferred candidate,0,0
170431,29496a78-6516-4153-9d51-3f23720f422c,no unique Spanish preferred candidate,0,0
170430,8da72234-e496-4db1-93d2-2d252123baaf,no unique Spanish preferred candidate,0,0
170429,3584d4ea-f971-4874-b383-92ad874e6a31,no unique Spanish preferred candidate,0,0
170428,af6cae13-a5a4-47d4-842e-181bfc13d9b1,no unique Spanish preferred candidate,0,0
170427,772e77f1-70ae-4025-b353-17b9d8e767e0,no unique Spanish preferred candidate,0,0
170426,6fdd393b-c9c2-4cf1-a025-661207447088,no unique Spanish preferred candidate,0,0
170425,53e50336-43d7-4940-9283-997bacdd47a5,no unique Spanish preferred candidate,0,0
170424,f6ad487f-500e-4f53-af11-a374ba536a30,no unique Spanish preferred candidate,0,0
170423,7495fb77-c5d0-4e19-ade3-10e6f631c0c5,no unique Spanish preferred candidate,0,0
170422,95df29bf-989c-48f9-b7c1-49aeff65e886,no unique Spanish preferred candidate,0,0
170421,00a1fdec-051e-48ee-9947-bcc88f5af42f,no unique Spanish preferred candidate,0,0
170420,ec70de0e-5a9a-44d1-8e01-9415aa39412c,no unique Spanish preferred candidate,0,0
170419,5a502367-4aff-4f54-a53c-9e973d40bfec,no unique Spanish preferred candidate,0,0
170418,bbe98b5f-313d-41a4-8d0c-25b135e2295f,no unique Spanish preferred candidate,0,0
170417,c0db8fed-c0cb-4ce2-80c5-03f1ad2f0fe3,no unique Spanish preferred candidate,0,0
170416,105ecea3-96c6-4081-9074-86575a3e1658,no unique Spanish preferred candidate,0,0
170415,289bc999-7844-44a1-a4f0-a84ea0089799,no unique Spanish preferred candidate,0,0
170414,812c94c0-bd7d-4d61-9573-eb0d074b7dde,no unique Spanish preferred candidate,0,0
170413,118af935-bdbc-4f7a-a4fa-989875863fee,no unique Spanish preferred candidate,0,0
170412,32d836e7-1f34-410f-979c-063e7fde9202,no unique Spanish preferred candidate,0,0
170411,abb61a6b-c4c0-4708-9b0d-44a7d8467e7f,no unique Spanish preferred candidate,0,0
170410,dff92507-1d8f-4be8-9937-b53906d26b65,no unique Spanish preferred candidate,0,0
170409,6603d3b6-fe58-4c5b-b00e-1b6018adbbe0,no unique Spanish preferred candidate,0,0
170408,97b619c7-81d4-4c09-9329-ae6ea99f1953,no unique Spanish preferred candidate,0,0
170407,5ee07f15-b7a9-48ca-8451-8cbaf2592df3,no unique Spanish preferred candidate,0,0
170406,41fcc616-be02-4fa5-9a73-ec5b917d2d1a,no unique Spanish preferred candidate,0,0
170405,3fb17a1b-7ea7-4380-ac92-aaba9fc0b708,no unique Spanish preferred candidate,0,0
170404,e2e3ead8-7709-4688-95d1-9709d3ab455d,no unique Spanish preferred candidate,0,0
170403,9fa43f36-4b96-4e28-9714-d4aab129b6d8,no unique Spanish preferred candidate,0,0
170402,be19d055-c093-42be-9e8e-924d7570913f,no unique Spanish preferred candidate,0,0
170401,e099012d-ee7b-4a21-a6ed-a507fe20f8f7,no unique Spanish preferred candidate,0,0
170400,70e5d28a-e812-412e-b948-7714e83b8e31,no unique Spanish preferred candidate,0,0
170399,d2c2527b-feb4-4776-becb-9484cc3a23ed,no unique Spanish preferred candidate,0,0
170398,3cd089af-8d1e-4cf6-9c88-3f5fa717493e,no unique Spanish preferred candidate,0,0
170397,4008c2db-6145-4d8d-9d79-b16190235761,no unique Spanish preferred candidate,0,0
170396,4744981f-b518-4b11-b210-26d73be65e47,no unique Spanish preferred candidate,0,0
170395,dffa8cdd-2493-4881-95a5-8d69aa511466,no unique Spanish preferred candidate,0,0
170394,376db7f2-08fa-4d9c-a85d-f402bdc99b61,no unique Spanish preferred candidate,0,0
170393,58c913ae-20ab-46d1-b365-70f76653d80f,no unique Spanish preferred candidate,0,0
170392,74d5cd3e-732f-4483-a4b6-f1a88d4b07fb,no unique Spanish preferred candidate,0,0
170391,bdee8a44-165b-4784-b84a-e3055acbc787,no unique Spanish preferred candidate,0,0
170390,ee555683-41b6-4e87-80ac-4d924e638737,no unique Spanish preferred candidate,0,0
170389,5cb1de59-6dd7-4c32-a64f-b8accb692f6f,no unique Spanish preferred candidate,0,0
170388,b076b1a7-f6aa-41be-9675-edec06f61078,no unique Spanish preferred candidate,0,0
170387,a034fb41-ed72-4714-b6d3-481be7384e14,no unique Spanish preferred candidate,0,0
170386,150ab72d-bb38-443a-863f-c1d635f25618,no unique Spanish preferred candidate,0,0
170385,0bb7a122-3348-4e3d-b414-f5b9c49fa922,no unique Spanish preferred candidate,0,0
170384,a8aad9de-00a1-4da8-87e2-a5ba4ed29afb,no unique Spanish preferred candidate,0,0
170383,bb748f8f-8bbf-42f6-9d9a-bf79be38ba27,no unique Spanish preferred candidate,0,0
170382,37ed4175-630c-43db-ad3a-653d7f8d29f1,no unique Spanish preferred candidate,0,0
170381,99c58954-489d-40de-85db-6e7f85b14769,no unique Spanish preferred candidate,0,0
170380,e50d6551-f245-4a57-9b6a-7998e26ba0b0,no unique Spanish preferred candidate,0,0
170379,a53a0d86-6a12-4770-a256-de2d73fd426c,no unique Spanish preferred candidate,0,0
170378,c449ca81-a1f8-414a-81a2-33337375850e,no unique Spanish preferred candidate,0,0
170377,7e745347-1a5a-4d3e-8c9a-98141746d714,no unique Spanish preferred candidate,0,0
170376,90e91127-5954-47dd-81d7-0fde8626d36c,no unique Spanish preferred candidate,0,0
170375,95a6ae30-cf4e-441b-aab2-531831106deb,no unique Spanish preferred candidate,0,0
170374,b3a6efbe-c4d0-44bf-930d-9aeb76e8bd75,no unique Spanish preferred candidate,0,0
170373,07a1c3f2-5cad-4bf8-835c-d28d00001ae3,no unique Spanish preferred candidate,0,0
170372,23c28d00-a302-4c59-9011-79b849551310,no unique Spanish preferred candidate,0,0
170371,56500be6-d231-41e3-949b-bb61e3fbb40c,no unique Spanish preferred candidate,0,0
170370,06b63786-ae98-4cae-a05e-39e56ff2e4bd,no unique Spanish preferred candidate,0,0
170369,4e0dd824-a25a-4468-8cc5-ccaa7e084973,no unique Spanish preferred candidate,0,0
170368,81645e7b-0c1c-45d3-ab81-5b266195d59f,no unique Spanish preferred candidate,0,0
170367,d2dfad8e-a5c2-45c7-9f3e-67456264b01f,no unique Spanish preferred candidate,0,0
170366,ec7f69e8-493b-4795-8b18-cba630d49b27,no unique Spanish preferred candidate,0,0
170365,879378c8-3052-430f-ad0f-8a5e10cbfefe,no unique Spanish preferred candidate,0,0
170364,8c096462-0354-4411-9bf0-642d8b803f07,no unique Spanish preferred candidate,0,0
170363,4b315cb5-b8ba-405c-aee0-c9d0fc18dc07,no unique Spanish preferred candidate,0,0
170362,5b5269bc-8200-4dd0-bd6d-3d0ccefa2dfc,no unique Spanish preferred candidate,0,0
170361,a3c44114-939c-46f5-9907-646d35ac5328,no unique Spanish preferred candidate,0,0
170360,cc3deda7-bfc3-4791-b795-77d68796ed46,no unique Spanish preferred candidate,0,0
170359,10596b57-d0f8-4bd9-bbf1-c538e7c4b24e,no unique Spanish preferred candidate,0,0
170358,a13be560-b288-49fa-8ee8-63fcc36d2646,no unique Spanish preferred candidate,0,0
170357,c2664770-fcac-480f-8dbf-01b9ed94b00f,no unique Spanish preferred candidate,0,0
170356,c311ef02-d750-4b34-8913-e82c7bc0bc07,no unique Spanish preferred candidate,0,0
170355,9f219e08-ef40-46b6-bdd3-f4fe8aea091b,no unique Spanish preferred candidate,0,0
170354,aae2ed8a-f598-43f4-b3da-7a939b099322,no unique Spanish preferred candidate,0,0
170353,067ff2d5-03bd-43f8-a6d9-08e466beff25,no unique Spanish preferred candidate,0,0
170352,1cc33f7e-0aab-4824-8a03-735e795d3fa2,no unique Spanish preferred candidate,0,0
170351,620b6318-99cf-43ca-ae21-77144422715e,no unique Spanish preferred candidate,0,0
170350,1d5a7b39-9ed1-4bc9-966f-138fecb5b0bf,no unique Spanish preferred candidate,0,0
170349,e4b45b40-f76c-4b36-aa99-557ad8c9016b,no unique Spanish preferred candidate,0,0
170348,5b51e63d-ecc0-44d6-a3b1-7e8da61bcdeb,no unique Spanish preferred candidate,0,0
170347,2178ec62-7143-437d-a532-37af27dc1b16,no unique Spanish preferred candidate,0,0
170346,4095131c-d073-4824-b1d9-30efa16d25c1,no unique Spanish preferred candidate,0,0
170345,60a9000e-7c09-4799-93e1-e235b61ff908,no unique Spanish preferred candidate,0,0
170344,72c5b8d4-c94c-4c57-88b8-995912db0736,no unique Spanish preferred candidate,0,0
170343,99b22c5a-f4ec-4dee-8268-cf504c7cd16c,no unique Spanish preferred candidate,0,0
170342,b44d9a3c-a770-47f5-b3d5-491fc8d62131,no unique Spanish preferred candidate,0,0
170341,05ce198a-6e39-4014-bfe7-f344d2f39cf7,no unique Spanish preferred candidate,0,0
170340,67ed64d3-9f90-4825-a76b-76866ceb17b1,no unique Spanish preferred candidate,0,0
170339,2ec03ab6-27ba-4850-8f1a-d562c49ff0a5,no unique Spanish preferred candidate,0,0
